,v12,v50,v55,v20,v24,v97,v99,v42,v53,v9,v68_t,v70_t,v28_t,v84_t,v44_t,classlabel_yes.,v95_f,v95_nan,v95_t,v7_b,v85_p,v33_ff,v33_bb,v33_v,v33_h,v99_ff,v76_p,v76_s
966,0.15293233082706767,0.01375,0.23944039038003645,0.04666666666666666,0.0,0.7009063444108761,0.0,0.2343618772317454,0.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
967,0.6353383458646616,0.6666666666666666,0.14310283982817437,0.8333333333333333,0.0,0.7326283987915407,0.5714285714285714,0.1179848825709707,1.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
968,0.10526315789473681,0.05916666666666666,0.17479282356233952,0.6866666666666666,0.125,0.49848942598187307,0.07142857142857142,0.15626678870938343,0.0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
969,0.25187969924812026,0.3333333333333333,0.11268045544337583,0.4333333333333333,0.4375,0.4093655589123867,0.0,0.08123425267809449,1.0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
970,0.48240601503759395,0.41666666666666663,0.11268045544337583,0.7,0.4375,0.5181268882175226,0.07142857142857142,0.08123425267809449,0.0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
971,0.37969924812030076,0.29166666666666663,0.11268045544337583,0.3333333333333333,0.625,0.5589123867069486,0.21428571428571427,0.08123425267809449,0.0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
972,0.12526315789473683,0.05541666666666667,0.23944039038003645,0.7333333333333333,0.0,0.3580060422960725,0.21428571428571427,0.2343618772317454,0.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
973,0.2180451127819549,0.3958333333333333,0.6450721821773503,0.34,0.125,0.6963746223564955,0.2857142857142857,0.7243702758034283,0.0035,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
974,0.07639097744360898,0.25,0.4169042992913613,0.29333333333333333,0.0,0.6314199395770392,0.0,0.44874055160685666,0.0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
975,0.22436090225563912,0.20833333333333331,0.49296026025335765,0.06666666666666667,0.3125,0.6495468277945619,0.0,0.5406171263390472,0.715,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
976,0.13157894736842105,0.205,0.32056674873949925,0.5666666666666667,0.0,0.45317220543806647,0.2857142857142857,0.332363556946082,0.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
977,0.46363984962406024,0.5416666666666666,0.11268045544337583,0.7,0.0,0.5060422960725075,0.2857142857142857,0.08123425267809449,0.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
978,0.22180451127819548,0.21166666666666667,0.20141240989903825,0.19999999999999998,0.0625,0.620845921450151,0.2857142857142857,0.18842358986565014,0.0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
979,0.08150375939849627,0.125,0.26479237736736855,0.6333333333333333,0.0,0.552870090634441,0.14285714285714285,0.26498740214247557,1.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
980,0.11654135338345864,0.20833333333333331,0.21408840339270432,0.39999999999999997,0.1875,0.6435045317220544,0.3571428571428571,0.20373635232101522,0.459,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
981,0.05639097744360902,0.0,0.6831001626583485,1.0,0.0,0.5876132930513595,0.7142857142857142,0.7703085631695236,1.0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
982,0.1942857142857143,0.4375,0.38014391815972975,0.18,0.0625,0.5407854984894259,0.21428571428571427,0.4043335404862979,0.0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
983,0.310827067669173,0.2708333333333333,0.4600026771698259,0.27999999999999997,0.125,0.4667673716012084,0.42857142857142855,0.500803943955098,0.305,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
984,0.8972932330827067,0.0,0.11268045544337583,1.0,0.0,0.5483383685800604,0.7142857142857142,0.08123425267809449,0.0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
985,0.13909774436090225,0.041666666666666664,0.49296026025335765,0.7866666666666666,0.125,0.25830815709969784,0.2857142857142857,0.5406171263390472,0.2755,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
986,0.14030075187969923,0.09041666666666666,0.1887364164053722,0.16666666666666666,0.6875,0.3655589123867069,0.0,0.17311082741028505,1.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
987,0.08526315789473685,0.12166666666666666,0.21408840339270432,0.4333333333333333,0.4375,0.6314199395770392,0.14285714285714285,0.20373635232101522,1.0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
988,0.1440601503759398,0.06958333333333333,0.3154963513420328,0.7733333333333333,0.0,0.2054380664652568,0.14285714285714285,0.32623845196393597,0.15,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
989,0.4273684210526316,1.0,0.2292995955851036,0.3333333333333333,0.0,0.6450151057401812,0.07142857142857142,0.22211166726745335,0.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
990,0.11278195488721807,0.125,0.30282035784836675,0.09999999999999999,0.0,0.5166163141993957,0.14285714285714285,0.31092568950857086,0.004,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
991,0.3070676691729324,0.007083333333333334,0.4802842667596916,0.3466666666666666,0.0,0.3444108761329305,0.14285714285714285,0.5253043638836822,0.003,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
992,0.5112781954887218,0.65625,0.11268045544337583,0.5333333333333333,0.375,0.6087613293051359,0.0,0.08123425267809449,0.63,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
993,0.4598496240601504,0.20833333333333331,0.11268045544337583,0.0,0.0,0.5287009063444108,0.0,0.08123425267809449,0.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
994,0.3872180451127819,0.5416666666666666,0.26098957931926875,0.27999999999999997,1.0,0.34138972809667667,0.0,0.26039357340586605,0.605,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
995,0.4123308270676692,0.041666666666666664,0.2964823611015337,0.4333333333333333,0.1875,0.3987915407854985,0.07142857142857142,0.30326930828088833,0.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
996,0.2431578947368421,0.36124999999999996,0.4422562862786934,0.12,0.0,0.34894259818731116,0.0,0.47936607651758684,0.1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
997,0.1416541353383459,0.0,0.183064200864807,0.0,0.0,0.8549848942598187,0.8571428571428571,0.13951073139926445,0.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
998,0.3221052631578948,0.375,0.30282035784836675,0.16666666666666666,0.4375,0.3247734138972809,0.5714285714285714,0.31092568950857086,0.635,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
999,0.08150375939849627,0.0625,0.23436999298257,0.5733333333333333,0.4375,0.1782477341389728,0.21428571428571427,0.22823677224959937,0.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1000,0.5827067669172933,0.5241666666666667,0.11268045544337583,0.4333333333333333,0.9375,0.6676737160120846,0.5714285714285714,0.08123425267809449,1.0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1001,0.3935338345864662,0.003333333333333333,0.36620032531669705,0.41333333333333333,0.0625,0.6797583081570997,0.07142857142857142,0.3874895017853963,0.15,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1002,0.113984962406015,0.25,0.11268045544337583,0.7,0.0,0.5906344410876133,0.0,0.08123425267809449,0.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1003,0.3308270676691729,0.0625,0.11268045544337583,0.06,0.25,0.6646525679758308,0.3571428571428571,0.08123425267809449,0.7915,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1004,0.81203007518797,1.0,0.11268045544337583,0.36666666666666664,0.0625,0.6737160120845921,0.6428571428571428,0.08123425267809449,0.0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1005,0.2845112781954887,0.4375,0.30789075524583315,0.6,0.0,0.6163141993957704,0.14285714285714285,0.3170507944907169,0.0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
1006,0.537593984962406,0.6320833333333333,0.11268045544337583,0.5066666666666667,0.9375,0.5241691842900302,0.42857142857142855,0.08123425267809449,1.0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1007,0.10902255639097744,0.09041666666666666,0.3154963513420328,0.19999999999999998,0.5,0.6631419939577038,0.7857142857142857,0.32623845196393597,0.0005,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
1008,0.2180451127819549,0.07999999999999999,0.6146497977925518,0.06,0.1875,0.43806646525679754,0.5,0.6876196459105521,0.0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1009,0.3070676691729324,0.12833333333333333,0.7718321171140109,0.09999999999999999,0.0625,0.4441087613293051,0.21428571428571427,0.8774979003570792,1.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1010,0.27323308270676694,0.5033333333333333,0.5069038530963903,0.3,0.1875,0.3429003021148036,0.21428571428571427,0.5574611650399488,0.15,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1011,0.23684210526315788,0.045,0.5943682082026861,0.03333333333333333,0.25,0.30664652567975825,0.5714285714285714,0.6631192259819679,0.25,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1012,0.1416541353383459,0.007083333333333334,0.11268045544337583,0.0,0.0,0.580060422960725,0.21428571428571427,0.08123425267809449,0.0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
1013,0.0651127819548872,0.8333333333333333,0.49296026025335765,0.02666666666666667,0.0,0.48942598187311176,0.21428571428571427,0.5406171263390472,0.0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1014,0.16541353383458643,0.15291666666666665,0.11268045544337583,0.19999999999999998,1.0,0.33987915407854985,0.07142857142857142,0.08123425267809449,0.25,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1015,0.10646616541353379,0.003333333333333333,0.23944039038003645,0.19999999999999998,0.0,0.5664652567975831,0.3571428571428571,0.2343618772317454,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1016,0.21428571428571427,0.3470833333333333,0.34211593767873155,0.13333333333333333,0.125,0.4712990936555891,0.5714285714285714,0.35839525312020265,0.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1017,0.10030075187969925,0.1875,0.23944039038003645,0.12,0.0625,0.39274924471299094,0.0,0.2343618772317454,0.075,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1018,0.22436090225563912,0.4720833333333333,0.5956358075520527,0.62,0.375,0.4561933534743202,0.07142857142857142,0.6646505022275044,0.084,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1019,0.12285714285714286,0.003333333333333333,1.0,0.03333333333333333,0.0625,0.4622356495468278,0.2857142857142857,1.0,0.029500000000000002,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
1020,0.443609022556391,0.5,0.21408840339270432,0.19999999999999998,0.6875,0.5075528700906344,0.07142857142857142,0.20373635232101522,0.0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1021,0.10030075187969925,0.13541666666666666,0.36620032531669705,0.4666666666666666,0.1875,0.5105740181268882,0.0,0.3874895017853963,0.6955,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1022,0.424812030075188,0.4270833333333333,0.6197201951900182,0.013333333333333334,0.0,0.5861027190332326,0.42857142857142855,0.6937447508926982,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1023,0.14541353383458647,0.125,0.21408840339270432,0.05333333333333334,0.125,0.4833836858006042,0.07142857142857142,0.20373635232101522,0.2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1024,0.1717293233082707,0.07291666666666666,0.569016221215354,0.19333333333333333,0.0,0.41540785498489424,0.2857142857142857,0.6324937010712378,0.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1025,0.1666165413533834,0.1875,0.20788614118420146,0.18666666666666665,0.375,0.5422960725075529,0.0,0.17653746954016397,0.3,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1026,0.16165413533834586,0.3958333333333333,0.20521520794713807,0.8533333333333334,0.125,0.37462235649546827,0.0,0.19301741860225965,0.222,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1027,0.3571428571428571,0.125,0.659015775020383,0.07333333333333333,0.0,0.47734138972809664,0.7857142857142857,0.74121431450433,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1028,0.3458646616541353,0.125,0.40676350449642845,0.006666666666666667,0.0,0.581570996978852,0.0,0.4364903416425646,0.0565,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
1029,0.2180451127819549,0.125,0.2952147617521671,0.3333333333333333,0.5,0.4259818731117824,0.0,0.3017380320353518,0.0035,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
1030,0.2857142857142857,0.4583333333333333,0.11268045544337583,0.09999999999999999,0.1875,0.687311178247734,0.21428571428571427,0.08123425267809449,0.0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1031,0.061353383458646576,0.08333333333333333,0.11268045544337583,0.7333333333333333,0.6875,0.3806646525679758,0.2857142857142857,0.08123425267809449,1.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1032,0.1365413533834586,0.19083333333333333,0.2901443643547007,0.15333333333333332,0.4375,0.5287009063444108,0.07142857142857142,0.2956129270532058,1.0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1033,0.0,0.14583333333333331,0.26479237736736855,0.26666666666666666,0.125,0.37009063444108764,0.14285714285714285,0.26498740214247557,0.5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1034,0.40977443609022557,0.010416666666666666,0.6894381594051816,0.13333333333333333,1.0,0.2915407854984894,0.07142857142857142,0.7779649443972061,0.618,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1035,0.14030075187969923,0.17708333333333331,0.4802842667596916,0.7666666666666666,0.6875,0.42447129909365555,0.14285714285714285,0.5253043638836822,0.14200000000000002,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1036,0.09654135338345868,0.1425,0.26479237736736855,0.3733333333333333,0.0,0.6706948640483383,0.14285714285714285,0.26498740214247557,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1037,0.5463157894736842,0.19083333333333333,0.3104259539445664,0.8333333333333333,0.1875,0.4788519637462235,0.3571428571428571,0.3201133469817899,0.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1038,0.19924812030075187,0.35416666666666663,0.5081714524457569,0.04666666666666666,0.1875,0.4471299093655589,0.0,0.5589924412854853,0.075,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1039,0.367218045112782,0.20833333333333331,0.7718321171140109,0.6733333333333333,0.375,0.688821752265861,0.2857142857142857,0.8774979003570792,0.098,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1040,0.19924812030075187,0.03125,0.4422562862786934,0.09999999999999999,0.0,0.6148036253776435,0.14285714285714285,0.47936607651758684,0.5325,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1041,0.4123308270676692,0.5833333333333333,0.5183122472406898,0.26666666666666666,0.5,0.6404833836858006,0.21428571428571427,0.5712426512497775,0.0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1042,0.7732330827067669,0.0,0.11268045544337583,0.9333333333333332,0.6875,0.6027190332326284,0.7142857142857142,0.08123425267809449,0.7000000000000001,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
1043,0.3583458646616541,0.0,0.19327812346620482,0.0,0.0,0.552870090634441,0.8571428571428571,0.1792642322915439,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1044,0.14285714285714288,0.19791666666666666,0.11268045544337583,0.09999999999999999,0.1875,0.4486404833836858,0.07142857142857142,0.08123425267809449,0.291,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1045,0.1215037593984962,0.024166666666666663,0.26605997671673515,0.7333333333333333,0.375,0.5664652567975831,0.2857142857142857,0.2665186783880121,0.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1046,0.18421052631578946,0.14583333333333331,0.46760827326602555,0.06666666666666667,0.0,0.3157099697885196,0.07142857142857142,0.5099916014283171,0.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1047,0.2694736842105263,0.11124999999999999,0.4967630583014575,0.05333333333333334,0.5,0.49546827794561926,0.2857142857142857,0.5452109550756568,1.0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1048,0.5425563909774436,0.7083333333333333,0.11268045544337583,0.9066666666666667,0.0,0.5634441087613292,0.5714285714285714,0.08123425267809449,0.0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1049,0.5063157894736843,0.5416666666666666,0.5880302114558531,0.5333333333333333,0.375,0.5664652567975831,0.6428571428571428,0.6554628447542854,1.0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1050,0.5651127819548872,0.0,0.11268045544337583,0.6666666666666666,0.6875,0.49546827794561926,0.42857142857142855,0.08123425267809449,0.6245,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1051,0.07774436090225564,0.0625,0.22422919818763717,0.6,0.125,0.2764350453172205,0.3571428571428571,0.21598656228530727,0.2955,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1052,0.2206015037593985,0.06958333333333333,0.46760827326602555,0.2333333333333333,0.0,0.552870090634441,0.14285714285714285,0.5099916014283171,0.0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1053,0.6466165413533834,0.10416666666666666,0.36620032531669705,0.8133333333333332,0.25,0.6268882175226587,0.5,0.3874895017853963,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1054,0.6717293233082707,0.8333333333333333,0.11268045544337583,1.0,0.8125,0.7084592145015106,0.42857142857142855,0.08123425267809449,1.0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1055,0.52,1.0,0.2521163838737025,0.7999999999999999,0.0,0.3126888217522658,0.5,0.2496746396871105,0.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1056,0.29203007518797,0.0625,0.5436642342280219,0.06666666666666667,0.4375,0.5045317220543806,0.2857142857142857,0.6018681761605076,1.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1057,0.13037593984962406,0.21541666666666665,0.276200771511668,0.37999999999999995,0.4375,0.5483383685800604,0.07142857142857142,0.2787688883523042,1.0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1058,0.07639097744360898,0.007083333333333334,0.23944039038003645,0.6333333333333333,0.0,0.6102719033232628,0.3571428571428571,0.2343618772317454,0.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1059,0.5237593984962405,0.020833333333333332,0.5943682082026861,0.013333333333333334,0.6875,0.4969788519637462,0.5714285714285714,0.6631192259819679,1.0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1060,0.19548872180451124,0.10416666666666666,0.11268045544337583,0.07333333333333333,0.0,0.527190332326284,0.2857142857142857,0.08123425267809449,1.0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1061,0.7568421052631579,1.0,0.11268045544337583,1.0,0.5625,0.5709969788519637,0.2857142857142857,0.08123425267809449,0.5,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1062,0.09654135338345868,0.13874999999999998,0.16338442941804007,0.6133333333333333,0.1875,0.5332326283987915,0.0,0.14248530249955485,0.014,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1063,0.1792481203007519,0.10083333333333333,0.2901443643547007,0.8333333333333333,1.0,0.04833836858006042,0.21428571428571427,0.2956129270532058,0.129,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1064,0.1341353383458647,0.11124999999999999,0.23944039038003645,0.7,0.0,0.49546827794561926,0.07142857142857142,0.2343618772317454,0.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1065,0.264360902255639,0.5833333333333333,0.11268045544337583,1.0,1.0,0.5438066465256798,0.0,0.08123425267809449,1.0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1066,0.6416541353383459,1.0,0.11268045544337583,1.0,1.0,0.6404833836858006,0.0,0.08123425267809449,0.0075,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
1067,0.16541353383458643,0.125,0.26479237736736855,0.8333333333333333,0.75,0.3761329305135952,0.3571428571428571,0.26498740214247557,0.28350000000000003,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1068,0.15533834586466164,0.10416666666666666,0.11268045544337583,0.03333333333333333,0.0625,0.6722054380664653,0.07142857142857142,0.08123425267809449,0.339,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1069,0.21924812030075183,0.9166666666666666,0.20141240989903825,0.3333333333333333,0.0,0.3580060422960725,0.14285714285714285,0.18842358986565014,0.0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
1070,0.19804511278195489,0.41666666666666663,0.11268045544337583,0.9,0.125,0.7114803625377643,0.07142857142857142,0.08123425267809449,1.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1071,0.20932330827067672,0.47916666666666663,0.7300013385849129,0.9199999999999999,0.0,0.4561933534743202,0.14285714285714285,0.8269657842543744,0.25,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1072,0.37473684210526315,0.007083333333333334,0.46760827326602555,0.013333333333333334,0.0,0.5785498489425982,0.5714285714285714,0.5099916014283171,0.0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1073,0.27699248120300757,0.09041666666666666,0.26479237736736855,0.09999999999999999,1.0,0.9410876132930514,0.14285714285714285,0.26498740214247557,1.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1074,0.2845112781954887,0.4583333333333333,0.6298609899849511,0.36666666666666664,0.75,0.5060422960725075,0.07142857142857142,0.7059949608569902,0.5,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1075,0.5263157894736842,1.0,0.34211593767873155,0.5666666666666667,0.5625,0.37160120845921446,0.0,0.35839525312020265,0.8275,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1076,0.10902255639097744,0.1875,0.21408840339270432,0.32,0.0625,0.6148036253776435,0.14285714285714285,0.20373635232101522,0.15,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1077,0.517593984962406,1.0,0.11268045544337583,0.5066666666666667,0.75,0.6586102719033232,0.14285714285714285,0.08123425267809449,0.395,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1078,0.38466165413533837,0.8333333333333333,0.6184525958406516,0.3933333333333333,0.875,0.8670694864048338,0.21428571428571427,0.6922134746471617,0.0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1079,0.17037593984962404,0.020833333333333332,0.5816922147090201,0.16666666666666666,0.0,0.7280966767371602,0.3571428571428571,0.6478064635266029,0.0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1080,0.14285714285714288,0.020833333333333332,0.3154963513420328,0.26666666666666666,0.0,0.3867069486404834,0.0,0.32623845196393597,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1081,0.2544360902255639,0.16666666666666666,0.3915523123040292,0.7999999999999999,0.0625,0.5468277945619335,0.0,0.4181150266961265,0.0095,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1082,0.08150375939849627,0.0,0.7464801301266788,0.0,0.0,0.5664652567975831,0.5,0.8468723754463491,0.0005,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1083,0.09518796992481202,0.08333333333333333,0.4169042992913613,0.006666666666666667,0.0625,0.49848942598187307,0.07142857142857142,0.44874055160685666,0.384,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1084,0.34466165413533834,0.75,0.24197558907876965,0.21333333333333335,0.0,0.2764350453172205,0.07142857142857142,0.2374244297228184,0.3195,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1085,0.1416541353383459,0.03833333333333333,0.23944039038003645,0.74,0.0625,0.14501510574018125,0.2857142857142857,0.2343618772317454,0.0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1086,0.031278195488721794,0.125,0.23944039038003645,0.04,0.125,0.5996978851963746,0.0,0.2343618772317454,0.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1087,0.03503759398496237,0.14583333333333331,0.5588754264204212,0.04666666666666666,0.3125,0.5634441087613292,0.0,0.6202434911069457,0.34500000000000003,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1088,0.5,0.43041666666666667,0.11268045544337583,0.8666666666666666,0.5625,0.6314199395770392,0.42857142857142855,0.08123425267809449,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1089,0.8696240601503759,0.0,0.19268340387946248,0.0,0.0,0.2719033232628399,0.8571428571428571,0.16130001237941138,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1090,0.11278195488721807,0.041666666666666664,0.21408840339270432,0.15333333333333332,0.25,0.5,0.42857142857142855,0.20373635232101522,0.0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1091,0.7769924812030076,1.0,0.14056764112944117,0.7333333333333333,0.4375,0.3021148036253776,0.6428571428571428,0.11492233007989769,0.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1092,0.10150375939849623,0.16666666666666666,0.36620032531669705,0.16,0.6875,0.5,0.0,0.3874895017853963,1.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1093,0.6341353383458647,0.41666666666666663,0.11268045544337583,0.7666666666666666,0.3125,0.4969788519637462,0.7142857142857142,0.08123425267809449,1.0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
